#a_id,w_id,product title,amazon_price,walmart_price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a2216,w1540,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1049.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1541,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1049.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1543,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1099.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1544,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1099.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1545,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1099.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1547,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1149.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1548,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1149.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1549,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1149.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1550,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1149.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1553,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1199.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1554,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1199.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1555,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1199.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1557,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1199.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1560,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1249.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1561,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1249.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1562,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1249.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1563,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1249.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1564,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1249.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1567,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1299.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1568,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1299.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1569,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1299.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1570,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1349.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1572,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1399.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1573,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1399.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1575,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1399.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1576,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1399.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1581,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1449.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1582,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1449.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1583,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1449.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1602,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1549.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2216,w1604,PROSTAR Clevo Gaming Laptop N855HJ 15.6 FHD (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 8GB DDR4 GTX 1050 120GB SSD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$799.00,$1559.00,,Prostar,,120 GB,PC,Windows 10,Intel,4,2.8 GHz,8 GB,15.6in
a2225,w1078,HP 2UK91UT#ABA Zbook 14U G4 Workstation 14 Notebook Windows Intel Core I7 2.7 Ghz 8 GB Ram 1 Tb HDD Space Silver,$698.50,$2065.45,10 hours,HP,1920 x 1080 pixels,1024 GB,PC,Windows 10,Intel,2,2.7 GHz,8 GB,14in
a2231,w1379,Lenovo Ideapad 310 15.6 Laptop Black (AMD A10-9600P 8GB 1TB HDD AMD Radeon R5 Graphics Windows 10) 80ST001MUS,$487.13,$1149.00,5 hours,Lenovo,1366x768 pixels,1000 GB,PC,Windows 10,2.4 GHz None,4,2.4 GHz,8 GB,15.6in
a2231,w2533,Lenovo Ideapad 310 15.6 Laptop Black (AMD A10-9600P 8GB 1TB HDD AMD Radeon R5 Graphics Windows 10) 80ST001MUS,$487.13,$418.88,5 hours,Lenovo,1366x768 pixels,1000 GB,PC,Windows 10,2.4 GHz None,4,2.4 GHz,8 GB,15.6in
a2245,w2464,Dell 6W3DR XPS 13 Laptop 13.3 QHD Intel Core i5-7200U 8GB LPDDR3 128GB Solid State Drive Windows 10 Pro,$949.11,$1132.24,22 Hours,Dell,1920X1080 pixels,128,PC,Windows 10,Intel,2,2.5 GHz,8 GB,13.3in
a2248,w653,2018 Dell Inspiron 15.6 HD Performance Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 8GB DDR4 512GB SSD DVDRW Bluetooth WLAN MaxxAudio HDMI Webcam 3-in-1 Card Reader Win 10,$749.00,$577.00,,Dell,1366 x 768,512 GB,Touchscreen,Windows 10,Intel,2,2.5 GHz,8 GB,15.6in
a2248,w711,2018 Dell Inspiron 15.6 HD Performance Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 8GB DDR4 512GB SSD DVDRW Bluetooth WLAN MaxxAudio HDMI Webcam 3-in-1 Card Reader Win 10,$749.00,$575.00,,Dell,1366 x 768,512 GB,Touchscreen,Windows 10,Intel,2,2.5 GHz,8 GB,15.6in
a2248,w997,2018 Dell Inspiron 15.6 HD Performance Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 8GB DDR4 512GB SSD DVDRW Bluetooth WLAN MaxxAudio HDMI Webcam 3-in-1 Card Reader Win 10,$749.00,$579.00,,Dell,1366 x 768,512 GB,Touchscreen,Windows 10,Intel,2,2.5 GHz,8 GB,15.6in
a2252,w1440,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$849.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1485,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1399.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1514,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$999.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1524,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1299.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1544,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1099.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1553,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1199.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1555,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1199.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1567,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1299.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1568,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1299.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1573,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1399.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1579,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1449.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1580,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1449.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1581,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1449.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1582,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1449.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1583,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1449.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1588,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1499.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1589,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1499.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1590,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1499.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1601,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1549.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1603,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1549.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1604,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1559.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1607,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1599.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1608,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1599.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1611,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1649.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1612,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1649.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1618,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1699.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2252,w1623,PROSTAR Clevo P650HP6-G VR Ready Gaming 15.6 FHD 120Hz 5ms Matte Display with G-Sync Intel Core i7-7700HQ 16GB DDR4 GTX 1060 256GB NVMe SSD 1TB HDD Windows 10  Wi-Fi+Bluetooth 1-Year Warranty,$1499.00,$1749.00,,Prostar,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a2257,w809,Newest HP Flagship High Performance 15.6 inch HD Touchscreen Laptop PC Intel Core i3-7100U Dual-Core 8GB DDR4 1TB HDD DVD RW Bluetooth WIFI Windows 10,$469.99,$529.00,,HP,,1 TB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,15.6in
a226,w2518,Dell Inspiron 13 7000 7370 Laptop - (13.3 Touchscreen IPS FHD (1920x1080) 8th Gen Intel Quad-Core i5-8250U 256GB SSD 8GB DDR4 Backlit Keyboard Windows 10),$709.83,$877.04,,Dell,1920 x 1080 pixels,256.0,PC,Windows 10,Intel,4,3.4 GHz,8 GB,13.3in
a2272,w2004,Dell Inspiron 11.6 Laptop Intel Celeron 2GB Ram 32GB eMMC Flash Memory Bali Blue I3162-0000BLU,$199.99,$178.99,9 hours 30 minutes,Dell,13.66x768 pixels,32 GB,PC,Windows 10,Intel,2,2.16 GHz,2 GB,11.6in
a2272,w2242,Dell Inspiron 11.6 Laptop Intel Celeron 2GB Ram 32GB eMMC Flash Memory Bali Blue I3162-0000BLU,$199.99,$169.99,,Dell,13.66x768 pixels,32 GB,PC,Windows 10,Intel,2,2.16 GHz,2 GB,11.6in
a2272,w853,Dell Inspiron 11.6 Laptop Intel Celeron 2GB Ram 32GB eMMC Flash Memory Bali Blue I3162-0000BLU,$199.99,$319.00,,Dell,13.66x768 pixels,32 GB,PC,Windows 10,Intel,2,2.16 GHz,2 GB,11.6in
a2280,w653,2018 Flagship Dell Inspiron 15.6 HD Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 16GB DDR4 2TB HDD MaxxAudio DVDRW Bluetooth WLAN HDMI Webcam 3-in-1 Card Reader Win 10,$629.00,$577.00,,Dell,1366 x 768,2 TB,Touchscreen,Windows 10,Intel,2,2.5 GHz,16 GB,15.6in
a2280,w711,2018 Flagship Dell Inspiron 15.6 HD Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 16GB DDR4 2TB HDD MaxxAudio DVDRW Bluetooth WLAN HDMI Webcam 3-in-1 Card Reader Win 10,$629.00,$575.00,,Dell,1366 x 768,2 TB,Touchscreen,Windows 10,Intel,2,2.5 GHz,16 GB,15.6in
a2280,w997,2018 Flagship Dell Inspiron 15.6 HD Touchscreen Laptop - Intel Dual-Core i5-7200U 2.5GHz 16GB DDR4 2TB HDD MaxxAudio DVDRW Bluetooth WLAN HDMI Webcam 3-in-1 Card Reader Win 10,$629.00,$579.00,,Dell,1366 x 768,2 TB,Touchscreen,Windows 10,Intel,2,2.5 GHz,16 GB,15.6in
a2285,w2294,Lenovo ThinkPad T470 20HD006FUS 14 Touchscreen LCD Notebook - Intel Core i7 (7th Gen) i7-7600U Dual-core (2 Core) 2.80 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit - 1920 x 1080 -,$1314.99,$1047.86,,Lenovo,,0 GB,,Unknown,Intel,1,0 MHz,0 GB,14in
a2287,w4494,Dell Inspiron i15RV-6143BLK 15.6 Touchscreen Laptop 4GB 500GB Windows 8) Black Matte with Textured Finish [Discontinued By Manufacturer],$391.49,$329.00,,Dell,1366x768,500 GB,PC,Windows 8,Intel,2,1.9 GHz,4 GB,15.6in
